,BID NO,Items,Quantity,Start Date,End Date,Department Name And Address,new_itm
615,GEM/2025/B/6444742,"Electronic Speed Controller,Fl...",400,2025-07-24 09:55,2025-08-23 10:00,Ministry of Defence Department of Military Affairs,"Electronic Speed Controller,Flight Controller,DC Motor,FPV Camera,Solder Flux"
616,GEM/2025/B/6465196,Compact Digital Camera,1,2025-08-02 15:58,2025-08-23 11:00,PMO Department of Atomic Energy,Compact Digital Camera
617,GEM/2025/B/6392552,CP PLUS CAMERA BULLET 04 MP 10...,6071,2025-07-10 12:40,2025-08-23 13:00,Ministry of Defence Department of Military Affairs,"CP PLUS CAMERA BULLET 04 MP 10 METER RANGE,CP PLUS DVR 16-CHANNEL 4K,08 PORT GIGA SWITCH,OFC ENCLOS"
619,GEM/2025/B/6406605,Video Conferencing Camera / We...,16,2025-08-02 14:07,2025-08-23 14:00,General Administration Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Online UPS (V2),Television (TV) (V2)"
620,GEM/2025/B/6443661,High Resolution Camera in Smar...,156,2025-08-02 14:31,2025-08-23 15:00,Home Department Gujarat,"High Resolution Camera in Smart Wrist Wearable Camera,Audio Recorder in Men’ s Belt,Wearable Surv"
621,GEM/2025/B/6348498,"Camera Unit,HARNESS ASSY",4,2025-08-02 16:42,2025-08-23 17:00,Ministry of Coal COAL INDIA LIMITED,"Camera Unit,HARNESS ASSY"
622,GEM/2025/B/6461765,TELEPHOTO LENS 55-300MM F 2.8 ...,16,2025-08-02 10:31,2025-08-23 18:00,Ministry of Defence Department of Military Affairs,"TELEPHOTO LENS 55-300MM F 2.8 OR FASTER OPTICAL IMAGE STABILISED LENS,WIDE ANGLE LENS 16-35MM WITH "
623,GEM/2025/B/6528470,"Thermal camera repair kit,Ai k...",11,2025-08-02 18:23,2025-08-23 19:00,Ministry of Defence Department of Military Affairs,"Thermal camera repair kit,Ai kit for drone repair,Power backup for drone,Ac to Dc Converter for dro"
624,GEM/2025/B/6461146,Fueling Automation System Fuel...,10,2025-08-02 19:47,2025-08-23 20:00,Ministry of Defence Department of Military Affairs,"Fueling Automation System Fuel Management Controller Hardware and software with keyboard, mouse and"
625,GEM/2025/B/6456151,Spoofing Resistat UAS with add...,1,2025-08-02 20:13,2025-08-23 20:00,Ministry of Defence Department of Military Affairs,Spoofing Resistat UAS with additional TI Night Camera
626,GEM/2025/B/6523386,"All in One PC (V2),Video Confe...",24,2025-08-06 19:13,2025-08-23 20:00,"Zila Panchayat, Balaghat, Madhya Pradesh","All in One PC (V2),Video Conferencing Camera / Web Camera (V2),Online UPS (V2),Television (TV) (V2)"
628,GEM/2025/B/6526240,ANPR CAMERA,1,2025-08-04 15:01,2025-08-25 10:00,Home Department Kerala,ANPR CAMERA
629,GEM/2025/B/6419436,"PTZ Camera 25X Zoom,IP Camera ...",2442,2025-08-02 00:06,2025-08-25 13:00,Ministry of Defence Department of Military Affairs,"PTZ Camera 25X Zoom,IP Camera 5MP,32 Channel NVR,HDD 8 TB,16 Port Giga Switch,Media Convertor,Camer"
630,GEM/2025/B/6444242,86 Inch Interactive Flat Panne...,103,2025-08-04 12:22,2025-08-25 13:00,Ministry of Coal COAL INDIA LIMITED,"86 Inch Interactive Flat Pannel,100 Inch Interactive Flat Pannel,Interactive Monitor for Chairman,C"
631,GEM/2025/B/6505283,Digital Array Camera,1,2025-08-04 12:12,2025-08-25 13:00,Ministry of Education Department of Higher Education,Digital Array Camera
632,GEM/2025/B/6514357,purchase of digital high zoom ...,55,2025-08-04 12:56,2025-08-25 13:00,Ministry of Power POWER GRID Corporation OF INDIA Limited,purchase of digital high zoom camera
633,GEM/2025/B/6529183,DRY CABINET WITH HUMIDITY CONT...,1,2025-08-03 13:13,2025-08-25 14:00,Ministry of Defence Department of Defence,DRY CABINET WITH HUMIDITY CONTROLLER 300 LTRS FOR CAMERA STORAGE
634,GEM/2025/B/6526053,Implimentation of ANPR Camera ...,1,2025-08-04 13:08,2025-08-25 14:00,Home Department Kerala,Implimentation of ANPR Camera systems with centralized Control room
635,GEM/2025/B/6531112,Thermal Imaging Camera,1,2025-08-04 16:35,2025-08-25 15:00,Ministry of Petroleum and Natural Gas NA,Thermal Imaging Camera
636,GEM/2025/B/6518421,"SITC of 5MP Dome Camera,SITC o...",19219,2025-08-04 14:27,2025-08-25 16:00,Ministry of Labour and Employment NA,"SITC of 5MP Dome Camera,SITC of 5MP Dome Camera,SITC of 4MP PTZ Camera,SITC of 64 Channel SATA NVR,"
637,GEM/2025/B/6532912,"NVR 16 CH 4SATA,2 MEGAPIXEL IP...",517,2025-08-04 17:24,2025-08-25 17:00,Ministry of Finance Department of Financial Services,"NVR 16 CH 4SATA,2 MEGAPIXEL IP IR FIXED LENS DOME CAMERA,2 MEGAPIXEL IP IR FIXED LENS bullet CAMERA"
639,GEM/2025/B/6531135,Hand-held portable Infra-Red (...,9,2025-08-04 17:02,2025-08-25 17:00,Ministry of Petroleum and Natural Gas NA,"Hand-held portable Infra-Red (IR) thermal imaging camera,Calibration Services for Handheld Portable"
640,GEM/2025/B/6501267,Video Conferencing Camera / We...,2,2025-08-03 18:25,2025-08-25 19:00,Ministry of Defence Department of Military Affairs,Video Conferencing Camera / Web Camera (V2)
641,GEM/2025/B/6532711,"2 MP AUDIO DOME CAMERA,2 MP AU...",1698,2025-08-04 18:40,2025-08-25 19:00,Ministry of Chemicals and Fertilizers Department of Chemicals and Petrochemicals,"2 MP AUDIO DOME CAMERA,2 MP AUDIO BULLET CAMERA,8 PORT GIGA POE SWITCH,4 PORT POE Switch,PVC BOX 5x"
642,GEM/2025/B/6532134,Video Conferencing Camera / We...,28,2025-08-07 12:12,2025-08-25 19:00,Panchayat and Rural Development Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Online UPS (V2)"
643,GEM/2025/B/6529617,PTZ Camera with Adaptor STQC C...,105,2025-08-04 21:23,2025-08-25 21:00,Ministry of Defence Department of Military Affairs,"PTZ Camera with Adaptor STQC Certified,16 Port NVR with 1 TB HDD full HDD WD,RJ 45 Connectors D Lin"
644,GEM/2025/B/6522004,CMOS Camera and Accessories as...,1,2025-08-05 09:04,2025-08-26 10:00,Department of Space Department of Space,CMOS Camera and Accessories as per attached specification
645,GEM/2025/B/6535246,Video Conferencing Camera & sp...,1,2025-08-05 11:05,2025-08-26 12:00,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,Video Conferencing Camera & speaker with microphone
646,GEM/2025/B/6457169,TV with wall mount stand and a...,651,2025-08-05 11:25,2025-08-26 12:00,Ministry of Defence Department of Military Affairs,"TV with wall mount stand and accessories,Set top box along with Dish and accessories,Basic package "
647,GEM/2025/B/6350121,Procurement and Installation o...,3,2025-08-05 11:47,2025-08-26 12:00,Ministry of Defence Department of Military Affairs,"Procurement and Installation of Radar based speed camera (Independent Camera, Bio - Directional) , "
648,GEM/2025/B/6535941,"All in One PC (V2),Online UPS ...",20,2025-08-06 13:06,2025-08-26 13:00,Revenue Department Madhya Pradesh,"All in One PC (V2),Online UPS (V2),Television (TV) (V2),Video Conferencing Camera / Web Camera (V2)"
649,GEM/2025/B/6530745,WIFI CCTV Cameras with accesso...,10,2025-08-04 12:55,2025-08-26 13:00,Ministry of Commerce and Industry Department of Commerce,WIFI CCTV Cameras with accessories
650,GEM/2025/B/6503983,IP BASED OUTDOOR FIXED NETWORK...,4294,2025-08-05 14:42,2025-08-26 14:00,Ministry of Petroleum and Natural Gas GAIL India Limited,"IP BASED OUTDOOR FIXED NETWORK CCTV,DOME CCTV CAMERA FIXED IP 3MM-8MM HIGH S,LICENSE FOR VIDEO ANAL"
651,GEM/2025/B/6468986,"SITC of CCTV camera,CCTV insta...",5,2025-07-28 10:16,2025-08-26 15:00,Ministry of Finance Department of Economic Affairs,"SITC of CCTV camera,CCTV installation,CAMC for 1st year,CAMC for 2nd year,CAMC for 3rd year"
652,GEM/2025/B/6536973,Digital Mirrorless cameras wit...,1,2025-08-05 14:38,2025-08-26 15:00,Ministry of Education Department of Higher Education,Digital Mirrorless cameras with lenses and accessories
653,GEM/2025/B/6537305,4K Compact Drone with Fly more...,1,2025-08-05 15:16,2025-08-26 16:00,Ministry of Education Department of Higher Education,4K Compact Drone with Fly more Accessories and Professional 3 Axis camera Gimbal
654,GEM/2025/B/6512608,Repair of Mega Phone with Ampl...,31,2025-08-06 12:10,2025-08-26 20:00,Ministry of Defence Department of Defence,"Repair of Mega Phone with Amplifier,Repair of Hand Held Search Light,Repair of Hand Held Metal Dete"
655,GEM/2025/B/6539079,"Ptz Camera,Solar Plate,Memory ...",25,2025-08-05 19:53,2025-08-26 20:00,Ministry of Defence Department of Military Affairs,"Ptz Camera,Solar Plate,Memory Card,Adaptor,Installation"
656,GEM/2025/B/6539123,"Ptz Camera,Solar Plate,Memory ...",25,2025-08-05 20:12,2025-08-26 21:00,Ministry of Defence Department of Military Affairs,"Ptz Camera,Solar Plate,Memory Card,Adaptor,Installation"
657,GEM/2025/B/6539158,Serow Extractor Brocken Bolt R...,119,2025-08-05 20:34,2025-08-27 10:00,Ministry of Defence Department of Military Affairs,"Serow Extractor Brocken Bolt Remover,Flexible Welding Cable 16 MM,Magnetic Angle,Charging Skt for D"
659,GEM/2025/B/6454119,"Dome camera,Bullet camera,Dome...",6389,2025-08-06 13:25,2025-08-27 11:00,Ministry of Defence Department of Military Affairs,"Dome camera,Bullet camera,Dome camera,Bullet camera,Nvr,Nvr,Nvr,Hdd,Hdd,Hdd,Cable,Dvr,Rack,Pvc box,"
660,GEM/2025/B/6540764,Remote Controlled Flying Camer...,1,2025-08-06 14:28,2025-08-27 13:00,Ministry of Defence Department of Military Affairs,Remote Controlled Flying Camera
661,GEM/2025/B/6333737,Custom Bid for Services - CAMC...,1,2025-08-06 12:52,2025-08-27 13:00,Ministry of Defence Department of Military Affairs,Custom Bid for Services - CAMC OF CCTV CAMERA SYSTEM FOR A PERIOD OF THREE YEARS
662,GEM/2025/B/6418323,"4MP Camera NV Colour,OFC Cable...",6642,2025-08-06 18:37,2025-08-27 14:00,Ministry of Defence Department of Military Affairs,"4MP Camera NV Colour,OFC Cable,Power Cable Copper,D-link Cat 6 Wire,Media Converter,PVC Rack 4U,8 T"
663,GEM/2025/B/6524454,PTZ CAMERA 360,1,2025-08-01 16:50,2025-08-27 15:00,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,PTZ CAMERA 360
664,GEM/2025/B/6524358,CAMERA WITH DVR,1,2025-08-01 16:36,2025-08-27 15:00,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,CAMERA WITH DVR
665,GEM/2025/B/6541686,HIGH RESOLUTION CCD COLOR CAME...,1,2025-08-06 14:17,2025-08-27 15:00,Ministry of Defence Department of Defence Production,HIGH RESOLUTION CCD COLOR CAMERA
666,GEM/2025/B/6521089,MEDIUM RANGE THERMAL IMAGING C...,154,2025-08-06 14:08,2025-08-27 15:00,Ministry of Defence Department of Military Affairs,MEDIUM RANGE THERMAL IMAGING CAMERA
667,GEM/2025/B/6334998,5 MP IP 50 MTR IR BULLET VERIF...,400,2025-08-06 14:10,2025-08-27 15:00,Ministry of Defence Department of Military Affairs,5 MP IP 50 MTR IR BULLET VERIFOCAL CAMERA WITH POE
668,GEM/2025/B/6535076,MEDIUM RANGE THERMAL IMAGING C...,150,2025-08-06 14:09,2025-08-27 15:00,Ministry of Defence Department of Military Affairs,MEDIUM RANGE THERMAL IMAGING CAMERA
669,GEM/2025/B/6541587,"Camera for Photography,Battery...",32,2025-08-06 15:16,2025-08-27 16:00,Ministry of Education Department of Higher Education,"Camera for Photography,Battery for Photography camera,Video Camera for 360 recording and Tripod,AC "
670,GEM/2025/B/6494409,PROCUREMENT AND INSTALLATION O...,1,2025-08-06 15:13,2025-08-27 16:00,Ministry of Defence Department of Military Affairs,PROCUREMENT AND INSTALLATION OF CCTV CAMERAS ALONG WITH ASSOCIATED ACCESSORIES
671,GEM/2025/B/6540749,"Aluminium Lugs 400 sqmm,Alumin...",7895,2025-08-06 16:29,2025-08-27 17:00,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,"Aluminium Lugs 400 sqmm,Aluminium Lugs 300 SQMM,Wall Fan,Claim Meter 317,2 Swich and socket with pv"
672,GEM/2025/B/6455174,"NUMBER PLATE READER CAMERA,Pol...",319,2025-08-06 17:10,2025-08-27 21:00,Ministry of Defence Department of Military Affairs,"NUMBER PLATE READER CAMERA,Pole for Mount UHF Reader,Boom Barrier,UHF RFID Tag,IP Based Controller,"
673,GEM/2025/B/6543176,"Interactive Display 86 inch,In...",27,2025-08-06 17:52,2025-08-28 09:00,"Ministry of Ports, Shipping and Waterways NA","Interactive Display 86 inch,Interactive Display 55 inch,Open Pluggable Specification,PTZ Camera,Pro"
674,GEM/2025/B/6322912,Camera for CCTV System (V3),33,2025-07-31 11:25,2025-08-28 11:00,Ministry of Defence Department of Military Affairs,Camera for CCTV System (V3)
675,GEM/2025/B/6523530,TRINOCULAR POLARIZING PETROLOG...,1,2025-08-06 17:40,2025-08-28 14:00,PMO Department of Atomic Energy,TRINOCULAR POLARIZING PETROLOGICAL MICROSCOPE WITH ATTACHED CAMERA etc. ( AS PER SPECIFICATIONS)
676,GEM/2025/B/6471776,Stereo Zoom Microscope with Ca...,1,2025-08-05 09:48,2025-08-28 14:00,PMO Department of Atomic Energy,Stereo Zoom Microscope with Camera port Detail Specification as per Annexure
677,GEM/2025/B/6545599,"Design, manufacturing Supply I...",1,2025-08-07 15:44,2025-08-28 14:00,Ministry of Defence Department of Defence Production,"Design, manufacturing Supply Installation & Commissioning of HIGH SPEED CAMERA with all Accessories"
678,GEM/2025/B/6374186,5 MP IP network WDR IR Bullet ...,2072,2025-08-07 13:39,2025-08-28 14:00,Ministry of Defence Department of Military Affairs,"5 MP IP network WDR IR Bullet Camera 50 Mtr IR,32 Channel H265 6Network Video recorder,6TB HDD,12 f"
679,GEM/2025/B/6540124,12x optical Zoom Video confere...,15,2025-08-07 13:25,2025-08-28 14:00,Ministry of Personnel Public Grievances and Pensions Department of Personnel and Training,"12x optical Zoom Video conferencing camerax,All in One Speakerphone,Video Mixer,LED Display,HDMI Sw"
680,GEM/2025/B/6427081,24B67C002 (UNDERWATER STILL CA...,137,2025-08-06 11:54,2025-08-28 15:00,Ministry of Defence Department of Military Affairs,"24B67C002 (UNDERWATER STILL CAMERA) N6710-P060827,24B67C002 (DIGITAL SLR CAMERA) N6720-P060819,24B6"
681,GEM/2025/B/6465999,"Camera for CCTV System (V3),Vi...",5631,2025-07-29 20:12,2025-08-28 18:00,Ministry of Defence Department of Military Affairs,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Layer 2 Access Switch (V2),Fiber Me"
682,GEM/2025/B/6541625,Customizable shockproof with l...,57,2025-08-07 17:35,2025-08-28 18:00,Ministry of Rural Development Department of Rural Development (DRD),"Customizable shockproof with lens pockets tripod storage,Godox TT520ii Sync 5600k GN33 compatible w"
683,GEM/2025/B/6482896,Custom Bid for Services - Proc...,1,2025-08-08 09:43,2025-08-29 10:00,Ministry of Defence Department of Defence,"Custom Bid for Services - Procurement, Installation & Commissioning of CCTV Camera system"
684,GEM/2025/B/6549061,"4MP IP WDR Camera,43 inch Moni...",4465,2025-08-07 22:40,2025-08-29 11:00,Ministry of Home Affairs NDRF,"4MP IP WDR Camera,43 inch Monitor,32 Nos channel NVR,10 TB HARD DISC,4 port POE SWITCH,6 core outdo"
685,GEM/2025/B/6540050,2 Core Power Cable 10 Sqmm Alu...,13003,2025-08-06 11:58,2025-08-29 12:00,Ministry of Defence Department of Military Affairs,"2 Core Power Cable 10 Sqmm Aluminium,PVC Conduit Pipe 1 Inch,Associated Accessories PVC Bend,Associ"
686,GEM/2025/B/6513816,8 MP Motorize varifocul Camera...,26673,2025-07-31 13:28,2025-08-30 14:00,Urban Development and Environment Department,"8 MP Motorize varifocul Camera,4 MP Motorize varifocul Camera,4 MP Ip fixed Camera,4MP ANPR Camera,"
687,GEM/2025/B/6293593,"Title1,Title2,Title3,Title4,Ti...",4454,2025-06-23 14:36,2025-08-30 15:00,Ministry of Health and Family Welfare Department of Health and Family Welfare,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9,Title10,Title11,Title12,Title13,Titl"
688,GEM/2025/B/6354548,Camera for CCTV System (V3),1,2025-08-01 14:59,2025-08-30 18:00,PMO Department of Atomic Energy,Camera for CCTV System (V3)
689,GEM/2025/B/6512993,Thermal camera drone/UAV for s...,2,2025-08-04 15:52,2025-09-03 10:00,Home Department Andhra Pradesh,Thermal camera drone/UAV for surveillance
690,GEM/2025/B/6500926,"Dual Iris recognition camera, ...",15,2025-08-04 16:34,2025-09-03 12:00,PMO Department of Atomic Energy,"Dual Iris recognition camera, Make: Iris id as per specification"
691,GEM/2025/B/6406421,"PTZ Camera 2MP 45X,Bullet Came...",13438,2025-08-04 19:41,2025-09-03 20:00,Ministry of Defence Department of Military Affairs,"PTZ Camera 2MP 45X,Bullet Camera 5MP 50 Mtr,Dome Camera 5MP 50 Mtr,OFC SW 6 Core,Cat 6 Cable UTP,2 "
692,GEM/2025/B/6457798,"Supply, installation, testing ...",1,2025-08-04 17:09,2025-09-05 15:00,Ministry of Finance Department of Economic Affairs,"Supply, installation, testing and commissioning of 07nos Industrial grade IP based PTZ CCTV cameras"
